date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo1_post,carm-elo2_post,carm-elo_prob1,carm-elo_prob2,carmelo1_pre,carmelo2_pre,carmelo_prob1,carmelo_prob2,score1,score2
2019-10-25,2020,0,,SAC,POR,1468.11475592575,1602.33277039235,0.4509149207098627,0.5490850792901373,,,1457.83151542014,1642.67067100918,,,0.3688616374119996,0.6311383625880004,1487.91219828063,1529.82035525984,0.5709365960586346,0.42906340394136544,,
2019-10-25,2020,0,,LAL,UTA,1472.91031573486,1595.62999997246,0.46735027154243,0.53264972845757,,,1472.45557268039,1618.86767373354,,,0.430654020210564,0.569345979789436,1613.10801619325,1608.30411432303,0.643660163417773,0.356339836582227,,
2019-10-26,2020,0,,MIL,MIA,1642.84628018296,1498.74553276499,0.803000928622947,0.19699907137705297,,,1697.26327183463,1502.13314237607,,,0.8447503418534612,0.1552496581465388,1592.72741872094,1524.60592173915,0.7236992885315136,0.27630071146848645,,
2019-10-26,2020,0,,DET,PHI,1475.76004260392,1582.39677605164,0.4904501343277638,0.5095498656722361,,,1468.62690694287,1612.33973961088,,,0.4427033172893831,0.5572966827106169,1474.95129329886,1651.44852550821,0.39677519358021995,0.60322480641978,,
2019-10-26,2020,0,,ATL,ORL,1423.20227095543,1543.18427016017,0.47127525575888085,0.5287247442411191,,,1394.96534736354,1561.5544839385,,,0.4054357001637868,0.5945642998362132,1397.79934374626,1531.61786833008,0.4515961230882985,0.5484038769117014,,
2019-10-26,2020,0,,NYK,BOS,1319.2300820627,1577.78355171342,0.28644619242528435,0.7135538075747156,,,1256.67667755711,1610.87399113619,,,0.18243937749919972,0.8175606225008003,1295.32721170557,1571.83729777702,0.2587062952668844,0.7412937047331156,,
2019-10-26,2020,0,,CHI,TOR,1350.43052844022,1672.98650511735,0.21735705182537798,0.782642948174622,,,1303.67446614652,1732.74872269853,,,0.1306191303958998,0.8693808696041002,1475.43945668282,1573.62376456793,0.5023149911627462,0.49768500883725375,,
2019-10-26,2020,0,,HOU,NOP,1652.74583770298,1415.32053882373,0.8746129572035429,0.12538704279645707,,,1710.36063986513,1391.57616294619,,,0.9337173894494716,0.06628261055052842,1718.37256986885,1522.74666199176,0.8739438317190033,0.12605616828099675,,
2019-10-26,2020,0,,CLE,IND,1349.54720698356,1509.5434369267,0.41450658824237246,0.5854934117576276,,,1286.00974247485,1511.10077895899,,,0.3202697177924963,0.6797302822075038,1354.31145259368,1501.22681341833,0.4249422475383936,0.5750577524616064,,
2019-10-26,2020,0,,SAS,WAS,1553.99176299846,1434.80050301983,0.7793300199582948,0.22066998004170524,,,1568.41801706849,1420.26935603547,,,0.8452173882814996,0.15478261171850038,1501.4147498332,1427.22479070569,0.7810561468853906,0.2189438531146094,,
2019-10-26,2020,0,,UTA,SAC,1595.62999997246,1468.11475592575,0.787460109393018,0.21253989060698197,,,1618.86767373354,1457.83151542014,,,0.8425016634570206,0.1574983365429794,1608.69826837838,1487.91219828063,0.8092682737096122,0.19073172629038782,,
2019-10-26,2020,0,,PHO,LAC,1338.13501857836,1516.60861459456,0.38894944321077896,0.611050556789221,,,1280.85921897711,1525.94399226953,,,0.2520368177167937,0.7479631822832062,1503.66344272875,1574.9535256052,0.47817988829864816,0.5218201117013519,,
2019-10-27,2020,0,,OKC,GSW,1551.53145565972,1634.54093357673,0.5244318538870674,0.47556814611293263,,,1569.79831755394,1680.828559591,,,0.5005520416201674,0.4994479583798326,1565.68085425409,1601.98824975537,0.6064340779744364,0.3935659220255636,,
2019-10-27,2020,0,,MEM,BRK,1459.00772950912,1494.76759174497,0.5914096740062615,0.40859032599373846,,,1455.11272887869,1494.74479647013,,,0.5863130730951525,0.41368692690484754,1466.87399126442,1502.60813731945,0.5917447219828188,0.4082552780171812,,
2019-10-27,2020,0,,MIN,MIA,1465.41301618077,1498.74553276499,0.5947817893014773,0.4052182106985227,,,1454.29426553084,1502.13314237607,,,0.6323842354357262,0.3676157645642738,1569.10785780509,1524.60592173915,0.7453597741866711,0.2546402258133289,,
2019-10-27,2020,0,,DAL,POR,1462.20359491783,1602.33277039235,0.44250491803842357,0.5574950819615765,,,1456.36026210369,1642.67067100918,,,0.3811651526127874,0.6188348473872126,1591.07675251393,1529.82035525984,0.7192013335858326,0.2807986664141674,,
2019-10-27,2020,0,,LAL,CHO,1472.91031573486,1497.24302553757,0.6072043614679905,0.3927956385320095,,,1472.45557268039,1497.64380981739,,,0.6160226954933489,0.38397730450665113,1614.0399717628,1348.5852587007,0.8952733688545403,0.10472663114545966,,
2019-10-28,2020,0,,DET,IND,1475.76004260392,1509.5434369267,0.5941560870540269,0.4058439129459731,,,1468.62690694287,1511.10077895899,,,0.5842873087818772,0.4157126912181228,1474.95129329886,1501.22681341833,0.6067434048946387,0.39325659510536126,,
2019-10-28,2020,0,,NYK,CHI,1319.2300820627,1350.43052844022,0.5977363537059374,0.40226364629406264,,,1256.67667755711,1303.67446614652,,,0.5712944665922638,0.4287055334077362,1295.32721170557,1475.43945668282,0.3824566610327527,0.6175433389672473,,
2019-10-28,2020,0,,TOR,ORL,1672.98650511735,1543.18427016017,0.7896551494906575,0.21034485050934248,,,1732.74872269853,1561.5544839385,,,0.8234833001123253,0.1765166998876747,1573.62376456793,1531.61786833008,0.6892167110570667,0.3107832889429333,,
2019-10-28,2020,0,,ATL,PHI,1423.20227095543,1582.39677605164,0.4156270708227872,0.5843729291772128,,,1394.96534736354,1612.33973961088,,,0.3439692740982331,0.6560307259017669,1397.79934374626,1651.44852550821,0.2984960634482893,0.7015039365517107,,
2019-10-28,2020,0,,NOP,GSW,1415.32053882373,1634.54093357673,0.3348593878163898,0.6651406121836102,,,1391.57616294619,1680.828559591,,,0.29750549413740035,0.7024945058625996,1522.74666199176,1601.98824975537,0.5865483458742659,0.41345165412573415,,
2019-10-28,2020,0,,MIL,CLE,1642.84628018296,1349.54720698356,0.905852301264337,0.09414769873566298,,,1697.26327183463,1286.00974247485,,,0.9498200461218703,0.05017995387812968,1592.72741872094,1354.31145259368,0.8749796306699923,0.1250203693300077,,
2019-10-28,2020,0,,HOU,OKC,1652.74583770298,1551.53145565972,0.7610206036518493,0.23897939634815069,,,1710.36063986513,1569.79831755394,,,0.8351733214684782,0.16482667853152178,1718.37256986885,1565.68085425409,0.844561471516639,0.15543852848336104,,
2019-10-28,2020,0,,SAS,POR,1553.99176299846,1602.33277039235,0.5738002156600438,0.4261997843399562,,,1568.41801706849,1642.67067100918,,,0.6014181242479237,0.39858187575207626,1501.4147498332,1529.82035525984,0.662687625119906,0.337312374880094,,
2019-10-28,2020,0,,SAC,DEN,1468.11475592575,1585.76422226065,0.4746222021175802,0.5253777978824198,,,1457.83151542014,1597.99716901049,,,0.4349047623242518,0.5650952376757482,1487.91219828063,1651.27497170008,0.4024179034298701,0.59758209657013,,
2019-10-28,2020,0,,PHO,UTA,1338.13501857836,1595.62999997246,0.28769321884969995,0.7123067811503001,,,1280.85921897711,1618.86767373354,,,0.20736062968677665,0.7926393703132233,1503.66344272875,1610.61853048111,0.4972853252581618,0.5027146747418382,,
2019-10-28,2020,0,,LAC,CHO,1516.60861459456,1497.24302553757,0.6653267442747304,0.3346732557252696,,,1525.94399226953,1497.64380981739,,,0.7230065610204965,0.27699343897950346,1574.9535256052,1348.5852587007,0.8908639082333513,0.10913609176664874,,
2019-10-29,2020,0,,MIA,ATL,1498.74553276499,1423.20227095543,0.7331196017343106,0.26688039826568943,,,1502.13314237607,1394.96534736354,,,0.7993001835996596,0.2006998164003404,1524.60592173915,1397.79934374626,0.8168239918574922,0.18317600814250778,,
2019-10-29,2020,0,,DEN,DAL,1585.76422226065,1462.20359491783,0.7836251430469792,0.21637485695302083,,,1597.99716901049,1456.36026210369,,,0.7926856634001902,0.2073143365998098,1651.27497170008,1586.36169414936,0.7108537023313456,0.2891462976686544,,
2019-10-29,2020,0,,LAL,MEM,1472.91031573486,1459.00772950912,0.6582883923567119,0.3417116076432881,,,1472.45557268039,1455.11272887869,,,0.6680521518264787,0.3319478481735213,1608.15028380794,1466.87399126442,0.8042082483684447,0.19579175163155527,,
2019-10-30,2020,0,,PHI,MIN,1582.39677605164,1465.41301618077,0.7771369144665189,0.2228630855334811,,,1612.33973961088,1454.29426553084,,,0.8104281379006535,0.1895718620993465,1637.89263373238,1569.10785780509,0.7188912761463303,0.2811087238536697,,
2019-10-30,2020,0,,ORL,NYK,1543.18427016017,1319.2300820627,0.8658589557018002,0.13414104429819984,,,1561.5544839385,1256.67667755711,,,0.9078546341230936,0.09214536587690636,1531.61786833008,1295.32721170557,0.8690855494637322,0.13091445053626782,,
2019-10-30,2020,0,,CLE,CHI,1349.54720698356,1350.43052844022,0.6388927204485032,0.3611072795514968,,,1286.00974247485,1303.67446614652,,,0.6144738918222206,0.38552610817777944,1354.45011605893,1475.43945668282,0.4678875669597244,0.5321124330402756,,
2019-10-30,2020,0,,BRK,IND,1494.76759174497,1509.5434369267,0.6202453339481135,0.37975466605188646,,,1494.74479647013,1511.10077895899,,,0.6041771825109052,0.39582281748909476,1502.60813731945,1501.22681341833,0.6283173480545964,0.3716826519454036,,
2019-10-30,2020,0,,TOR,DET,1672.98650511735,1475.76004260392,0.8469624512902987,0.15303754870970132,,,1732.74872269853,1468.62690694287,,,0.8881376150048487,0.11186238499515133,1573.62376456793,1474.95129329886,0.7538874819292658,0.2461125180707342,,
2019-10-30,2020,0,,BOS,MIL,1577.78355171342,1642.84628018296,0.5501099880584411,0.44989001194155886,,,1610.87399113619,1697.26327183463,,,0.5143617318670074,0.4856382681329926,1571.83729777702,1592.72741872094,0.6069491938868216,0.39305080611317844,,
2019-10-30,2020,0,,OKC,POR,1551.53145565972,1602.33277039235,0.5703331194694609,0.42966688053053914,,,1569.79831755394,1642.67067100918,,,0.5433181241811951,0.4566818758188049,1558.60021980258,1529.82035525984,0.6811073019816173,0.3188926980183827,,
2019-10-30,2020,0,,WAS,HOU,1434.80050301983,1652.74583770298,0.33649615558876417,0.6635038444112358,,,1420.26935603547,1710.36063986513,,,0.24184220545721072,0.7581577945427893,1427.22479070569,1706.15688834967,0.2538148630065528,0.7461851369934471,,
2019-10-30,2020,0,,UTA,LAC,1595.62999997246,1516.60861459456,0.7370186215470362,0.26298137845296377,,,1618.86767373354,1525.94399226953,,,0.7840214812422218,0.21597851875777818,1611.89109258413,1566.03926707013,0.7346393944611473,0.26536060553885266,,
2019-10-30,2020,0,,SAC,CHO,1468.11475592575,1497.24302553757,0.6006011370766335,0.39939886292336646,,,1457.83151542014,1497.64380981739,,,0.5784011689864291,0.4215988310135709,1487.91219828063,1348.5852587007,0.7937078030535692,0.20629219694643075,,
2019-10-30,2020,0,,GSW,PHO,1634.54093357673,1338.13501857836,0.9073665232012058,0.09263347679879419,,,1680.828559591,1280.85921897711,,,0.9421649403564186,0.05783505964358138,1601.98824975537,1503.66344272875,0.7415767042191258,0.2584232957808742,,
2019-10-31,2020,0,,ATL,MIA,1423.20227095543,1498.74553276499,0.5351380576487806,0.46486194235121936,,,1394.96534736354,1502.13314237607,,,0.4917232577074015,0.5082767422925984,1397.79934374626,1524.60592173915,0.46352493179150617,0.5364750682084938,,
2019-10-31,2020,0,,NOP,DEN,1415.32053882373,1585.76422226065,0.3999900807604912,0.6000099192395087,,,1391.57616294619,1597.99716901049,,,0.34991946266606183,0.6500805373339382,1522.74666199176,1651.27497170008,0.45735217134292094,0.5426478286570791,,
2019-10-31,2020,0,,LAC,SAS,1516.60861459456,1553.99176299846,0.5891497426636334,0.4108502573363666,,,1525.94399226953,1568.41801706849,,,0.5136791725357225,0.4863208274642775,1566.03926707013,1501.4147498332,0.6617805619276786,0.33821943807232135,,
2019-11-01,2020,0,,BRK,HOU,1494.76759174497,1652.74583770298,0.4173285654358447,0.5826714345641553,,,1494.74479647013,1710.36063986513,,,0.3316131216216447,0.6683868783783553,1502.60813731945,1706.15688834967,0.3471853621147433,0.6528146378852566,,
2019-11-01,2020,0,,IND,CLE,1509.5434369267,1349.54720698356,0.817075590546083,0.18292440945391697,,,1511.10077895899,1286.00974247485,,,0.8640859504070005,0.13591404959299946,1501.22681341833,1354.45011605893,0.8019991097993543,0.1980008902006457,,
2019-11-01,2020,0,,ORL,MIL,1543.18427016017,1642.84628018296,0.5004864065235011,0.49951359347649893,,,1561.5544839385,1697.26327183463,,,0.4488260831101292,0.5511739168898708,1531.61786833008,1592.72741872094,0.5557701751122845,0.44422982488771545,,
2019-11-01,2020,0,,BOS,NYK,1577.78355171342,1319.2300820627,0.8873545840376842,0.11264541596231581,,,1610.87399113619,1256.67667755711,,,0.931469124523327,0.06853087547667303,1571.83729777702,1295.32721170557,0.8968102738910445,0.10318972610895549,,
2019-11-01,2020,0,,CHI,DET,1350.43052844022,1475.76004260392,0.4636123431637369,0.5363876568362631,,,1303.67446614652,1468.62690694287,,,0.4052779850154742,0.5947220149845258,1475.43945668282,1474.95129329886,0.6384935736101283,0.36150642638987174,,
2019-11-01,2020,0,,DAL,LAL,1462.20359491783,1472.91031573486,0.6257468447626667,0.37425315523733327,,,1456.36026210369,1472.45557268039,,,0.6178501285592652,0.38214987144073476,1586.36169414936,1609.08062038367,0.6088079992016592,0.3911920007983408,,
2019-11-01,2020,0,,SAC,UTA,1468.11475592575,1595.62999997246,0.4604849575240616,0.5395150424759384,,,1457.83151542014,1618.86767373354,,,0.40714410262969447,0.5928558973703055,1487.91219828063,1613.64342660359,0.45696855019606586,0.5430314498039341,,
2019-11-01,2020,0,,GSW,SAS,1634.54093357673,1553.99176299846,0.7387196607371547,0.26128033926284533,,,1680.828559591,1568.41801706849,,,0.8111875173326232,0.18881248266737682,1600.93447061602,1501.4147498332,0.7995588326774885,0.2004411673225115,,
2019-11-02,2020,0,,OKC,NOP,1551.53145565972,1415.32053882373,0.7957173303333498,0.2042826696666502,,,1569.79831755394,1391.57616294619,,,0.8374213721033479,0.16257862789665212,1558.60021980258,1522.74666199176,0.6941569667657551,0.3058430332342449,,
2019-11-02,2020,0,,ORL,DEN,1543.18427016017,1585.76422226065,0.5818898771849296,0.41811012281507043,,,1561.5544839385,1597.99716901049,,,0.5198739218629499,0.4801260781370501,1531.61786833008,1651.27497170008,0.401436535626857,0.598563464373143,,
2019-11-02,2020,0,,DET,BRK,1475.76004260392,1494.76759174497,0.6144910666072024,0.38550893339279757,,,1468.62690694287,1494.74479647013,,,0.60821420659099,0.39178579340901,1474.95129329886,1502.60813731945,0.6061012021105022,0.3938987978894978,,
2019-11-02,2020,0,,MIL,TOR,1642.84628018296,1672.98650511735,0.5992029561738191,0.40079704382618087,,,1697.26327183463,1732.74872269853,,,0.5172148157178573,0.4827851842821427,1596.91339950884,1573.62376456793,0.60042183943179,0.39957816056821005,,
2019-11-02,2020,0,,MEM,PHO,1459.00772950912,1338.13501857836,0.7809900982326116,0.21900990176738844,,,1455.11272887869,1280.85921897711,,,0.8253342532569898,0.17466574674301016,1466.87399126442,1503.66344272875,0.5837175904407655,0.41628240955923446,,
2019-11-02,2020,0,,WAS,MIN,1434.80050301983,1465.41301618077,0.5985498584759864,0.4014501415240136,,,1420.26935603547,1454.29426553084,,,0.5845451209381531,0.41545487906184686,1428.80886491155,1569.10785780509,0.43283274955292766,0.5671672504470724,,
2019-11-02,2020,0,,GSW,CHO,1634.54093357673,1497.24302553757,0.7967325681614364,0.20326743183856355,,,1680.828559591,1497.64380981739,,,0.7898321875489368,0.2101678124510632,1602.17890322575,1348.5852587007,0.849312668869775,0.15068733113022503,,
2019-11-02,2020,0,,POR,PHI,1602.33277039235,1582.39677605164,0.6660574779851544,0.33394252201484564,,,1642.67067100918,1612.33973961088,,,0.6775784776199101,0.3224215223800899,1529.82035525984,1637.89263373238,0.4864914620000035,0.5135085379999965,,
2019-11-03,2020,0,,IND,CHI,1509.5434369267,1350.43052844022,0.8163143740301717,0.1836856259698283,,,1511.10077895899,1303.67446614652,,,0.8541183489653983,0.1458816510346017,1501.22681341833,1475.43945668282,0.6729760211195303,0.32702397888046975,,
2019-11-03,2020,0,,NYK,SAC,1319.2300820627,1468.11475592575,0.4301098937523662,0.5698901062476338,,,1256.67667755711,1457.83151542014,,,0.3672542295743257,0.6327457704256743,1296.81151967153,1487.91219828063,0.3808037795793573,0.6191962204206427,,
2019-11-03,2020,0,,MIA,HOU,1498.74553276499,1652.74583770298,0.422907095766253,0.5770929042337469,,,1502.13314237607,1710.36063986513,,,0.3428494369719131,0.6571505630280869,1524.60592173915,1706.15688834967,0.3782319897721451,0.6217680102278549,,
2019-11-03,2020,0,,SAS,LAL,1553.99176299846,1472.91031573486,0.7393106255792927,0.2606893744207073,,,1568.41801706849,1472.45557268039,,,0.7452087171311079,0.2547912828688921,1501.4147498332,1608.71889566864,0.47579969236059205,0.524200307639408,,
2019-11-03,2020,0,,CLE,DAL,1349.54720698356,1462.20359491783,0.4817940460207732,0.5182059539792268,,,1286.00974247485,1456.36026210369,,,0.4041172917654842,0.5958827082345157,1354.45011605893,1586.36169414936,0.32241125210958443,0.6775887478904156,,
2019-11-03,2020,0,,LAC,UTA,1516.60861459456,1595.62999997246,0.5301540160192812,0.46984598398071875,,,1525.94399226953,1618.86767373354,,,0.5052878600980831,0.49471213990191687,1566.03926707013,1614.8963341369,0.5682758359962111,0.4317241640037889,,
2019-11-04,2020,0,,WAS,DET,1434.80050301983,1475.76004260392,0.5841575375664557,0.4158424624335443,,,1420.26935603547,1468.62690694287,,,0.5669514449920795,0.4330485550079205,1429.49910119604,1474.95129329886,0.5710529363189447,0.4289470636810553,,
2019-11-04,2020,0,,BRK,NOP,1494.76759174497,1415.32053882373,0.7374932757391931,0.2625067242608069,,,1494.74479647013,1391.57616294619,,,0.76063366963346,0.23936633036653998,1502.60813731945,1522.74666199176,0.6097695553698772,0.3902304446301228,,
2019-11-04,2020,0,,MIN,MIL,1465.41301618077,1642.84628018296,0.3903736910844108,0.6096263089155892,,,1454.29426553084,1697.26327183463,,,0.3001630612352337,0.6998369387647663,1569.10785780509,1608.37823682952,0.5808009074774846,0.4191990925225154,,
2019-11-04,2020,0,,MEM,HOU,1459.00772950912,1652.74583770298,0.3682806544792832,0.6317193455207168,,,1455.11272887869,1710.36063986513,,,0.34765136061611757,0.6523486393838824,1466.87399126442,1706.15688834967,0.36877469266527013,0.6312253073347298,,
2019-11-04,2020,0,,PHO,PHI,1338.13501857836,1582.39677605164,0.3035525857173765,0.6964474142826236,,,1280.85921897711,1612.33973961088,,,0.20914697157581105,0.7908530284241889,1503.66344272875,1637.89263373238,0.45150171054928256,0.5484982894507174,,
2019-11-04,2020,0,,GSW,POR,1634.54093357673,1602.33277039235,0.6815819528227026,0.3184180471772974,,,1680.828559591,1642.67067100918,,,0.6838276009674544,0.31617239903254557,1602.30278252471,1529.82035525984,0.7249213554658392,0.27507864453416075,,
2019-11-05,2020,0,,CHO,IND,1497.24302553757,1509.5434369267,0.6235959355319176,0.3764040644680824,,,1497.64380981739,1511.10077895899,,,0.6047351279015599,0.3952648720984401,1348.5852587007,1501.22681341833,0.40709769974867765,0.5929023002513223,,
2019-11-05,2020,0,,CLE,BOS,1349.54720698356,1577.78355171342,0.3234005623079753,0.6765994376920247,,,1286.00974247485,1610.87399113619,,,0.21665261147918302,0.783347388520817,1354.45011605893,1571.83729777702,0.3392600706920587,0.6607399293079412,,
2019-11-05,2020,0,,ATL,SAS,1423.20227095543,1553.99176299846,0.4558059893436512,0.5441940106563488,,,1394.96534736354,1568.41801706849,,,0.4052179799886174,0.5947820200113826,1397.79934374626,1501.4147498332,0.5045613145509491,0.4954386854490509,,
2019-11-05,2020,0,,OKC,ORL,1551.53145565972,1543.18427016017,0.6510588003225799,0.3489411996774201,,,1569.79831755394,1561.5544839385,,,0.6632137575384268,0.3367862424615732,1558.60021980258,1531.61786833008,0.6868678250556134,0.3131321749443866,,
2019-11-05,2020,0,,CHI,LAL,1350.43052844022,1472.91031573486,0.46769405433357364,0.5323059456664263,,,1303.67446614652,1472.45557268039,,,0.40637487988188536,0.5936251201181146,1475.43945668282,1608.47430263513,0.45680794242269557,0.5431920575773044,,
2019-11-05,2020,0,,DEN,MIA,1585.76422226065,1498.74553276499,0.7458436028748207,0.25415639712517935,,,1597.99716901049,1502.13314237607,,,0.7953862321844303,0.20461376781556972,1651.27497170008,1524.60592173915,0.8227413121625966,0.1772586878374034,,
2019-11-06,2020,0,,DET,NYK,1475.76004260392,1319.2300820627,0.8140743983344799,0.18592560166552008,,,1468.62690694287,1256.67667755711,,,0.858593094689507,0.14140690531049305,1474.95129329886,1299.82075523601,0.8308554762604087,0.16914452373959132,,
2019-11-06,2020,0,,IND,WAS,1509.5434369267,1434.80050301983,0.7322172391561332,0.26778276084386676,,,1511.10077895899,1420.26935603547,,,0.695621881851888,0.304378118148112,1501.22681341833,1430.07263963705,0.671122016030086,0.32887798396991397,,
2019-11-06,2020,0,,TOR,SAC,1672.98650511735,1468.11475592575,0.8525801849831537,0.1474198150168463,,,1732.74872269853,1457.83151542014,,,0.8931743652996116,0.10682563470038842,1573.62376456793,1487.91219828063,0.7377735856551308,0.26222641434486915,,
2019-11-06,2020,0,,HOU,GSW,1652.74583770298,1634.54093357673,0.6638373680680235,0.3361626319319765,,,1710.36063986513,1680.828559591,,,0.677751559205925,0.322248440794075,1706.15688834967,1604.81597419411,0.7607549330189871,0.2392450669810129,,
